ccn,lat,lon,health_system,health_system_id,system_confidence
161351,43.403986,-94.803653,Independent / Unknown,independent,0.0
161352,40.745841,-95.04658,Independent / Unknown,independent,0.0
161353,43.07508,-94.219197,Independent / Unknown,independent,0.0
161354,42.328061,-95.467708,Independent / Unknown,independent,0.0
161355,41.302889,-93.107738,Independent / Unknown,independent,0.0
161356,40.98772,-91.590166,Independent / Unknown,independent,0.0
161357,43.117413,-94.695427,Independent / Unknown,independent,0.0
161358,40.755224,-93.319639,Independent / Unknown,independent,0.0
161359,42.03254,-96.068714,Independent / Unknown,independent,0.0
161360,43.024397,-96.077033,Independent / Unknown,independent,0.0
161361,42.461417,-93.822578,Independent / Unknown,independent,0.0
161362,42.745429,-95.560413,Independent / Unknown,independent,0.0
161363,41.015123,-95.229709,Independent / Unknown,independent,0.0
161364,41.024219,-91.927519,Independent / Unknown,independent,0.0
161365,41.078671,-94.401822,Independent / Unknown,independent,0.0
161366,40.735527,-95.346985,Independent / Unknown,independent,0.0
161367,41.420701,-92.896694,Independent / Unknown,independent,0.0
161368,42.80324,-96.186428,Independent / Unknown,independent,0.0
161369,42.031456,-95.356532,Independent / Unknown,independent,0.0
161370,42.432773,-94.985626,Independent / Unknown,independent,0.0
161371,43.366329,-91.772937,Independent / Unknown,independent,0.0
161372,42.085446,-93.849635,Independent / Unknown,independent,0.0
161373,40.679375,-94.21277,Independent / Unknown,independent,0.0
161374,41.650135,-95.297189,Independent / Unknown,independent,0.0
161375,42.654596,-95.161555,Independent / Unknown,independent,0.0
161376,41.416276,-95.006341,Independent / Unknown,independent,0.0
161377,40.706642,-92.912272,Independent / Unknown,independent,0.0
161378,42.503641,-91.14169,Independent / Unknown,independent,0.0
161379,41.273342,-92.662306,Independent / Unknown,independent,0.0
161380,42.510523,-93.255315,Independent / Unknown,independent,0.0
161381,43.182369,-95.865607,Independent / Unknown,independent,0.0
161382,42.06492,-94.870021,Independent / Unknown,independent,0.0
164002,42.745429,-95.560413,Independent / Unknown,independent,0.0
164003,42.477522,-91.897752,Independent / Unknown,independent,0.0
164006,41.570155,-90.470122,Independent / Unknown,independent,0.0
164007,41.613586,-93.799124,Independent / Unknown,independent,0.0
170006,37.393878,-94.710478,Independent / Unknown,independent,0.0
170009,39.272723,-94.980405,Independent / Unknown,independent,0.0
170012,38.831832,-97.65455,Independent / Unknown,independent,0.0
170013,38.873553,-99.34086,Independent / Unknown,independent,0.0
170014,38.619765,-95.284211,AdventHealth,adventhealth,0.85
170016,39.061436,-95.719951,Independent / Unknown,independent,0.0
170017,37.857264,-96.780718,Independent / Unknown,independent,0.0
170020,38.126714,-97.929805,Independent / Unknown,independent,0.0
170023,38.026003,-100.778949,Independent / Unknown,independent,0.0
170027,37.634439,-98.773642,Independent / Unknown,independent,0.0
17002F,39.09167,-96.790143,Independent / Unknown,independent,0.0
170040,39.055816,-94.610055,Independent / Unknown,independent,0.0
170049,38.893755,-94.879968,Independent / Unknown,independent,0.0
17005F,39.026315,-95.722224,Independent / Unknown,independent,0.0
170068,37.097866,-100.895222,Independent / Unknown,independent,0.0
170074,38.973521,-96.803091,Stormont Vail,stormont_vail,0.85
170086,39.039022,-95.726188,Stormont Vail,stormont_vail,0.85
17008F,37.668511,-97.280361,VA,va,0.85
170103,38.067626,-97.291649,Independent / Unknown,independent,0.0
170104,38.990381,-94.678214,AdventHealth,adventhealth,0.85
170105,38.382552,-97.699453,Independent / Unknown,independent,0.0
170109,38.574468,-94.8667,Independent / Unknown,independent,0.0
170120,37.338103,-95.253064,Independent / Unknown,independent,0.0
170122,37.707178,-97.31775,Ascension,ascension,0.85
170123,37.707178,-97.31775,Independent / Unknown,independent,0.0
170137,39.032931,-95.209092,Independent / Unknown,independent,0.0
170142,39.139945,-96.528718,Ascension,ascension,0.85
170146,39.114938,-94.770067,Providence,providence,0.85
170175,37.730131,-100.060083,Independent / Unknown,independent,0.0
170176,38.9558,-94.743054,Independent / Unknown,independent,0.0
170182,38.900851,-94.634114,Independent / Unknown,independent,0.0
170183,37.768695,-97.220336,Independent / Unknown,independent,0.0
170185,38.899195,-94.703706,Independent / Unknown,independent,0.0
170186,37.768695,-97.220336,Independent / Unknown,independent,0.0
170187,38.831832,-97.65455,Independent / Unknown,independent,0.0
170188,38.925119,-94.635626,Independent / Unknown,independent,0.0
170190,39.139945,-96.528718,Independent / Unknown,independent,0.0
170191,38.352915,-98.798117,Independent / Unknown,independent,0.0
170194,38.925119,-94.635626,Independent / Unknown,independent,0.0
170196,37.768695,-97.220336,Independent / Unknown,independent,0.0
170197,37.700824,-97.106918,Independent / Unknown,independent,0.0
170198,38.126714,-97.929805,Independent / Unknown,independent,0.0
170199,38.953198,-94.778381,Independent / Unknown,independent,0.0
170200,37.688993,-97.500046,Independent / Unknown,independent,0.0
170203,37.12578,-94.655261,Independent / Unknown,independent,0.0
170204,37.571832,-97.217235,Independent / Unknown,independent,0.0
170208,38.861597,-94.668768,AdventHealth,adventhealth,0.85
170779,37.068836,-96.995926,Independent / Unknown,independent,0.0
170780,38.200195,-97.542678,Independent / Unknown,independent,0.0
170781,38.591491,-99.333997,Independent / Unknown,independent,0.0
171300,38.689472,-99.917014,Independent / Unknown,independent,0.0
171301,38.297376,-98.544467,Independent / Unknown,independent,0.0
171303,38.470501,-100.441624,Independent / Unknown,independent,0.0
171304,37.185621,-99.79598,Independent / Unknown,independent,0.0
171306,38.473999,-101.390429,Independent / Unknown,independent,0.0
171307,39.808975,-101.111247,Independent / Unknown,independent,0.0
171308,37.156583,-94.895319,Independent / Unknown,independent,0.0
171309,39.796509,-98.215629,Independent / Unknown,independent,0.0
171310,39.797204,-101.836735,Independent / Unknown,independent,0.0
171311,39.212155,-99.334632,Independent / Unknown,independent,0.0
171312,37.171432,-99.279961,Independent / Unknown,independent,0.0
171313,38.022313,-101.299594,Independent / Unknown,independent,0.0
171314,39.328599,-95.246083,Independent / Unknown,independent,0.0
171315,39.850557,-96.044691,Independent / Unknown,independent,0.0
171316,38.277458,-95.276974,Independent / Unknown,independent,0.0
171317,37.938109,-99.472318,Independent / Unknown,independent,0.0
171318,37.137644,-96.217607,Independent / Unknown,independent,0.0
171319,39.468312,-95.70384,Independent / Unknown,independent,0.0
171321,37.176517,-100.31727,Independent / Unknown,independent,0.0
171322,38.0048,-101.810208,Independent / Unknown,independent,0.0
171323,37.969088,-98.586679,Independent / Unknown,independent,0.0
171324,37.529415,-101.021561,Independent / Unknown,independent,0.0
171325,39.370009,-99.830399,Independent / Unknown,independent,0.0
171326,39.070273,-100.859845,Independent / Unknown,independent,0.0
171327,38.759762,-98.221114,Independent / Unknown,independent,0.0
171328,39.142355,-97.69582,Independent / Unknown,independent,0.0
171329,37.076932,-97.626852,Independent / Unknown,independent,0.0
171330,38.371059,-98.184884,Independent / Unknown,independent,0.0
171331,37.072489,-98.553014,Independent / Unknown,independent,0.0
171332,37.57504,-99.316072,Independent / Unknown,independent,0.0
171333,38.569827,-98.750563,Independent / Unknown,independent,0.0
171334,37.265078,-98.664433,Independent / Unknown,independent,0.0
171335,37.161192,-101.328612,Independent / Unknown,independent,0.0
171336,38.399335,-99.939209,Independent / Unknown,independent,0.0
171337,39.231558,-96.295611,Independent / Unknown,independent,0.0
171338,39.876714,-95.836775,Independent / Unknown,independent,0.0
171339,37.854518,-96.322318,Independent / Unknown,independent,0.0
171341,39.86304,-95.554804,Independent / Unknown,independent,0.0
171343,37.540963,-101.698775,Independent / Unknown,independent,0.0
171344,37.414353,-95.698279,Independent / Unknown,independent,0.0
171345,38.179706,-99.126865,Independent / Unknown,independent,0.0
171346,37.104737,-98.05679,Independent / Unknown,independent,0.0
171347,39.356281,-100.364317,Independent / Unknown,independent,0.0
171348,39.835348,-99.954228,Independent / Unknown,independent,0.0
171349,39.560035,-97.63895,Independent / Unknown,independent,0.0
171350,38.849085,-98.88253,Independent / Unknown,independent,0.0
171351,39.835272,-97.063088,Independent / Unknown,independent,0.0
171352,39.834858,-100.562519,Independent / Unknown,independent,0.0
171353,39.820462,-99.33761,Independent / Unknown,independent,0.0
171354,39.470744,-96.229434,Independent / Unknown,independent,0.0
171355,38.993852,-99.905192,Independent / Unknown,independent,0.0
171356,38.364105,-97.006364,Independent / Unknown,independent,0.0
171357,38.340735,-97.233749,Independent / Unknown,independent,0.0
171358,38.59624,-97.680439,Independent / Unknown,independent,0.0
171359,38.470775,-101.794586,Independent / Unknown,independent,0.0
171360,39.028528,-98.162663,Independent / Unknown,independent,0.0
171361,39.826457,-97.635469,Independent / Unknown,independent,0.0
171362,39.394217,-101.050067,Independent / Unknown,independent,0.0
171363,39.858566,-96.644306,Independent / Unknown,independent,0.0
171364,39.378657,-98.740571,Independent / Unknown,independent,0.0
171365,39.88701,-96.878386,Independent / Unknown,independent,0.0
171367,38.99481,-100.232863,Independent / Unknown,independent,0.0
171368,37.435511,-99.96837,Independent / Unknown,independent,0.0
171369,38.100966,-100.001318,Independent / Unknown,independent,0.0
171370,39.346277,-101.773872,Independent / Unknown,independent,0.0
171371,39.330815,-97.181145,Independent / Unknown,independent,0.0
171372,38.492412,-100.916937,Independent / Unknown,independent,0.0
171373,37.933761,-95.415032,Independent / Unknown,independent,0.0
171374,37.551477,-95.861095,Independent / Unknown,independent,0.0
171375,39.400935,-98.085468,Independent / Unknown,independent,0.0
171376,37.508867,-94.879644,Independent / Unknown,independent,0.0
171377,39.819725,-98.794227,Independent / Unknown,independent,0.0
171378,37.621851,-98.119542,Independent / Unknown,independent,0.0
171379,38.64016,-96.473816,Independent / Unknown,independent,0.0
171380,37.648326,-95.457198,Independent / Unknown,independent,0.0
171381,38.956476,-97.21909,Independent / Unknown,independent,0.0
171382,39.55166,-95.140354,Independent / Unknown,independent,0.0
171383,37.248449,-96.963204,Independent / Unknown,independent,0.0
171384,38.411743,-96.223507,Independent / Unknown,independent,0.0
171385,38.217399,-95.748127,Independent / Unknown,independent,0.0
171386,37.062774,-101.867684,Independent / Unknown,independent,0.0
171388,37.598434,-101.322308,Independent / Unknown,independent,0.0
173300,38.925119,-94.635626,Independent / Unknown,independent,0.0
174006,38.179706,-99.126865,Independent / Unknown,independent,0.0
174020,38.838296,-94.784409,Independent / Unknown,independent,0.0
174022,38.480714,-94.988936,Independent / Unknown,independent,0.0
174026,37.749466,-97.423567,Independent / Unknown,independent,0.0
174027,37.768695,-97.220336,Independent / Unknown,independent,0.0
180001,39.082436,-84.457113,Independent / Unknown,independent,0.0
180002,37.136052,-82.854851,Independent / Unknown,independent,0.0
180004,37.144971,-87.199195,Independent / Unknown,independent,0.0
180005,37.657381,-82.758826,Independent / Unknown,independent,0.0
180009,38.47752,-82.650548,Independent / Unknown,independent,0.0
180010,38.042413,-84.544016,Independent / Unknown,independent,0.0
180011,37.133373,-84.119167,Independent / Unknown,independent,0.0
180012,37.703239,-85.839548,Baptist Health,baptist_health,0.85
180013,37.058097,-86.463061,Independent / Unknown,independent,0.0
180016,38.212858,-85.208553,Independent / Unknown,independent,0.0
180017,36.939496,-85.903352,Independent / Unknown,independent,0.0
180018,38.204266,-83.428079,Independent / Unknown,independent,0.0
180019,38.601939,-83.777402,Independent / Unknown,independent,0.0
180020,36.619993,-83.731847,Independent / Unknown,independent,0.0
180024,37.544245,-85.225566,Independent / Unknown,independent,0.0
180025,37.802403,-85.469858,Independent / Unknown,independent,0.0
180027,36.619748,-88.280465,Independent / Unknown,independent,0.0
180029,37.295501,-83.182614,Independent / Unknown,independent,0.0
180035,39.029195,-84.562134,Independent / Unknown,independent,0.0
180038,37.75704,-87.052531,Independent / Unknown,independent,0.0
18003F,36.639356,-87.473311,Independent / Unknown,independent,0.0
180040,38.252811,-85.751946,Independent / Unknown,independent,0.0
180043,37.164273,-83.715454,AdventHealth,adventhealth,0.85
180044,37.507592,-82.518773,Independent / Unknown,independent,0.0
180045,38.987219,-84.647016,Independent / Unknown,independent,0.0
180046,38.202562,-84.20986,Independent / Unknown,independent,0.0
180048,37.644519,-84.806497,Independent / Unknown,independent,0.0
180049,37.76237,-84.304577,Baptist Health,baptist_health,0.85
180050,36.760179,-83.328572,Independent / Unknown,independent,0.0
180051,36.93991883333333,-86.98972313333334,Independent / Unknown,independent,0.0
180056,37.799192,-87.516119,Independent / Unknown,independent,0.0
180064,38.065465,-83.948822,Independent / Unknown,independent,0.0
180066,36.859607,-86.881288,Independent / Unknown,independent,0.0
180067,38.029809,-84.507281,Independent / Unknown,independent,0.0
180069,37.66069,-82.284318,Independent / Unknown,independent,0.0
18006F,38.256501,-85.701621,VA,va,0.85
180070,37.478269,-86.314913,Independent / Unknown,independent,0.0
180078,37.82029,-82.783724,Independent / Unknown,independent,0.0
180079,38.413134,-84.297476,Independent / Unknown,independent,0.0
18007F,38.010953,-84.483191,VA,va,0.85
180080,36.913613,-84.168147,Baptist Health,baptist_health,0.85
180087,37.390302,-85.380067,Independent / Unknown,independent,0.0
180088,38.252811,-85.751946,Independent / Unknown,independent,0.0
180092,37.970314,-84.145115,Independent / Unknown,independent,0.0
180093,37.33757,-87.475195,Baptist Health,baptist_health,0.85
180101,38.245796,-84.550626,Independent / Unknown,independent,0.0
180102,37.004848,-88.577941,Bon Secours Mercy Health,bon_secours_mercy_health,0.85
180103,38.005828,-84.533469,Baptist Health,baptist_health,0.85
180104,37.004848,-88.577941,Baptist Health,baptist_health,0.85
180105,36.71845,-85.674728,Independent / Unknown,independent,0.0
180115,37.353471,-84.319508,Independent / Unknown,independent,0.0
180116,36.732532,-88.639882,Independent / Unknown,independent,0.0
180124,36.876864,-86.45119,Independent / Unknown,independent,0.0
